Row ID,Order ID,Customer Key,Product Key,Order Date ID,Ship Date ID,Ship Mode ID,Location ID,Sales,Quantity,Discount,Revenue_Before_Discount,Profit,Profit_Margin,Ship_Duration,High_Discount_Flag
4695,US-2015-138121,253,778,998,998,4,186,29.52,4,0.0,29.52,14.4648,0.49,0,0
4696,US-2015-138121,253,932,998,998,4,186,302.94,3,0.0,302.94,48.4704,0.16,0,0
4697,US-2015-138121,253,1460,998,998,4,186,142.36,2,0.0,142.36,38.4372,0.26999999999999996,0,0
4698,US-2015-138121,253,164,998,998,4,186,546.66,9,0.0,546.66,136.665,0.25,0,0
4699,US-2015-138121,253,1455,998,998,4,186,212.13,3,0.0,212.13,14.8491,0.07,0,0
4700,CA-2017-140298,452,1610,944,1349,2,111,5.248,2,0.2,6.56,0.5904,0.1125,6,0
4701,CA-2017-140298,452,244,944,1349,2,111,74.416,2,0.2,93.02,-14.8832,-0.2,6,0
4702,CA-2017-140298,452,631,944,1349,2,111,6.848,2,0.2,8.559999999999999,2.14,0.3125,6,0
4703,CA-2017-140298,452,297,944,1349,2,111,7.996,1,0.6,19.99,-6.9965,-0.875,6,1
4704,CA-2016-166240,705,1113,891,932,2,15,8.712,2,0.8,43.56000000000001,-19.602,-2.25,4,1
4705,CA-2016-158435,152,661,625,557,3,506,65.17,7,0.0,65.17,18.8993,0.29,1,0
4706,CA-2016-158435,152,149,625,557,3,506,14.62,2,0.0,14.62,6.8714,0.47000000000000003,1,0
4707,CA-2016-158435,152,785,625,557,3,506,173.24,4,0.0,173.24,17.324,0.1,1,0
4708,CA-2017-138149,577,1189,223,161,3,14,895.92,5,0.2,1119.8999999999999,302.373,0.3375,1,0
4709,CA-2017-138149,577,124,223,161,3,14,130.71,3,0.0,130.71,39.213,0.3,1,0
4710,CA-2017-138149,577,810,223,161,3,14,11.68,2,0.0,11.68,3.0368,0.26,1,0
4711,CA-2017-138149,577,1197,223,161,3,14,62.31,3,0.0,62.31,22.4316,0.36,1,0
4712,CA-2014-112403,124,799,692,692,4,75,0.852,1,0.7,2.8399999999999994,-0.5964,-0.7000000000000001,0,1
4713,CA-2014-108273,720,816,758,1060,2,144,36.288,7,0.2,45.35999999999999,12.7008,0.35000000000000003,5,0
4714,CA-2014-108273,720,1455,758,1060,2,144,56.568,2,0.6,141.42,-74.9526,-1.3250000000000002,5,1
4715,CA-2017-121643,456,884,797,969,3,41,344.704,2,0.2,430.88,38.7792,0.1125,2,0
4716,US-2015-122910,399,1067,794,496,2,128,201.584,2,0.2,251.98,20.1584,0.1,4,0
4717,CA-2017-143126,476,972,735,227,1,61,521.96,2,0.0,521.96,88.7332,0.16999999999999998,4,0
4718,CA-2015-129042,76,449,296,998,2,309,8.22,3,0.0,8.22,2.2194,0.26999999999999996,5,0
4719,CA-2015-109736,250,512,999,3,3,10,45.36,7,0.0,45.36,21.7728,0.48,1,0
4720,CA-2015-142601,369,274,25,705,1,26,947.17,7,0.0,947.17,9.4717,0.01,2,0
4721,CA-2015-142601,369,1694,25,705,1,26,61.96,2,0.0,61.96,27.882,0.45,2,0
4722,CA-2014-106229,750,364,160,1322,1,174,268.935,3,0.5,537.87,-209.7693,-0.7799999999999999,4,1
4723,US-2017-135230,279,774,854,211,2,6,7.58,1,0.0,7.58,2.9562,0.39,6,0
4724,CA-2016-159653,224,523,731,731,4,507,14.73,3,0.0,14.73,7.2177,0.49,0,0
4725,CA-2016-131968,698,92,584,626,2,332,9.888,2,0.7,32.959999999999994,-6.9216,-0.7,4,1
4726,CA-2016-131968,698,138,584,626,2,332,671.544,3,0.2,839.43,50.3658,0.075,4,0
4727,CA-2014-119151,487,1363,642,504,1,30,1117.92,4,0.0,1117.92,55.896,0.049999999999999996,4,0
4728,CA-2014-119151,487,1122,642,504,1,30,275.952,3,0.2,344.94,-37.9434,-0.13749999999999998,4,0
4729,CA-2014-123323,24,716,846,608,2,95,123.144,7,0.2,153.93,46.179,0.375,5,0
4730,CA-2016-124681,604,1695,428,311,1,163,15.576,3,0.2,19.47,3.3099,0.2125,5,0
4731,US-2015-103996,580,130,369,1053,1,189,212.64,6,0.0,212.64,99.9408,0.47000000000000003,2,0
4732,US-2015-103996,580,1129,369,1053,1,189,9.87,3,0.0,9.87,4.5402,0.46,2,0
4733,US-2015-103996,580,937,369,1053,1,189,53.25,3,0.0,53.25,20.7675,0.38999999999999996,2,0
4734,US-2015-103996,580,1495,369,1053,1,189,19.92,3,0.0,19.92,9.5616,0.48,2,0
4735,CA-2016-120530,115,2,282,409,2,46,658.746,3,0.1,731.9399999999999,146.388,0.22222222222222224,5,0
4736,CA-2015-155054,391,926,386,975,2,508,8.26,2,0.0,8.26,3.8822,0.47000000000000003,6,0
4737,CA-2015-155054,391,529,386,975,2,508,29.84,2,0.0,29.84,13.428,0.45,6,0
4738,CA-2015-155054,391,152,386,975,2,508,67.98,2,0.0,67.98,14.9556,0.22,6,0
4739,CA-2015-105725,151,581,955,1382,2,107,61.06,2,0.0,61.06,28.0876,0.45999999999999996,6,0
4740,CA-2015-105725,151,973,955,1382,2,107,35.544,1,0.2,44.42999999999999,-0.8886,-0.025,6,0
4741,CA-2017-164364,395,691,106,674,2,61,9.96,2,0.0,9.96,4.5816,0.45999999999999996,4,0
4742,CA-2017-164364,395,1321,106,674,2,61,9.21,3,0.0,9.21,2.3025,0.25,4,0
4743,CA-2017-164364,395,661,106,674,2,61,27.93,3,0.0,27.93,8.0997,0.29000000000000004,4,0
4744,CA-2017-168123,149,1433,917,917,4,39,7.9,2,0.0,7.9,2.528,0.32,0,0
4745,CA-2017-168123,149,1126,917,917,4,39,221.16,4,0.0,221.16,57.5016,0.26,0,0
4746,CA-2017-168123,149,670,917,917,4,39,127.96,2,0.0,127.96,62.7004,0.49000000000000005,0,0
4747,CA-2017-168123,149,800,917,917,4,39,18.69,3,0.0,18.69,9.1581,0.48999999999999994,0,0
4748,CA-2016-120005,379,1567,841,841,4,95,25.35,3,0.0,25.35,7.605,0.3,0,0
4749,CA-2016-120005,379,1531,841,841,4,95,35.28,3,0.0,35.28,11.9952,0.34,0,0
4750,CA-2016-123526,297,482,436,592,3,6,33.4,5,0.0,33.4,16.032,0.48000000000000004,1,0
4751,CA-2016-127649,394,1492,878,791,3,322,837.6,3,0.2,1047.0,62.82,0.075,2,0
4752,CA-2016-159989,13,1050,11,181,2,79,40.68,3,0.2,50.849999999999994,-9.153,-0.225,4,0
4753,CA-2017-103499,302,542,226,222,2,281,209.568,2,0.2,261.96,-23.5764,-0.11249999999999999,4,0
4754,US-2015-167220,103,1696,296,1136,2,111,22.368,4,0.2,27.959999999999997,6.4308,0.2875,4,0
4755,CA-2017-126354,619,626,448,1294,2,119,3.882,2,0.7,12.939999999999998,-2.588,-0.6666666666666666,5,1
4756,CA-2017-126354,619,1697,448,1294,2,119,115.296,3,0.2,144.12,40.3536,0.35,5,0
4757,CA-2017-169817,13,1311,297,146,2,106,1.908,2,0.7,6.3599999999999985,-1.5264,-0.8,4,1
4758,US-2017-144582,680,583,505,1025,2,509,43.372,7,0.8,216.86000000000004,-69.3952,-1.6,5,1
4759,CA-2014-121573,612,470,936,846,2,30,783.96,4,0.0,783.96,219.5088,0.27999999999999997,4,0
4760,CA-2014-121573,612,998,936,846,2,30,48.896,2,0.2,61.12,18.336,0.37499999999999994,4,0
4761,CA-2014-121573,612,697,936,846,2,30,7.856,2,0.2,9.819999999999999,2.8478,0.3625,4,0
4762,CA-2016-117660,299,1648,946,1296,2,48,5.904,2,0.2,7.38,1.9926,0.33749999999999997,5,0
4763,CA-2016-117660,299,1258,946,1296,2,48,13.712,2,0.2,17.139999999999997,1.0284,0.075,5,0
4764,CA-2014-112851,750,1698,329,159,2,459,182.94,3,0.0,182.94,85.9818,0.47000000000000003,4,0
4765,CA-2017-123701,311,925,222,345,3,95,27.76,4,0.0,27.76,9.9936,0.36,3,0
4766,CA-2015-118227,490,1063,1000,153,2,30,25.99,1,0.0,25.99,7.5371,0.29,4,0
4767,CA-2015-123155,375,722,1001,900,3,66,113.52,5,0.2,141.89999999999998,29.799,0.2625,3,0
4768,CA-2015-123155,375,1188,1001,900,3,66,359.88,3,0.2,449.84999999999997,22.4925,0.0625,3,0
4769,CA-2017-158883,751,1589,456,96,4,223,25.344,4,0.2,31.68,9.1872,0.3625,1,0
4770,US-2016-114888,255,592,252,447,1,10,11.952,3,0.2,14.94,4.1832,0.35000000000000003,5,0
4771,US-2016-114888,255,1699,252,447,1,10,6.24,3,0.0,6.24,1.872,0.3,5,0
4772,US-2014-167262,550,40,657,936,1,510,742.336,8,0.2,927.92,83.5128,0.1125,3,0
4773,CA-2017-119746,201,1373,52,345,2,27,6.464,1,0.6,16.16,-4.04,-0.625,4,1
4774,CA-2017-119746,201,746,52,345,2,27,11.52,5,0.2,14.399999999999999,4.176,0.36250000000000004,4,0
4775,CA-2017-119746,201,873,52,345,2,27,222.384,2,0.2,277.97999999999996,16.6788,0.075,4,0
4776,CA-2017-108091,736,810,674,611,2,247,23.36,4,0.0,23.36,6.0736,0.26,5,0
4777,CA-2016-101630,317,866,318,1099,1,256,8.67,3,0.0,8.67,4.0749,0.47000000000000003,4,0
4778,CA-2016-101630,317,1258,318,1099,1,256,25.71,3,0.0,25.71,6.6846,0.25999999999999995,4,0
4779,CA-2017-132346,8,337,660,344,2,286,100.94,7,0.0,100.94,33.3102,0.33,4,0
4780,CA-2014-150301,660,475,1002,1394,3,251,63.882,1,0.1,70.97999999999999,10.647,0.16666666666666669,2,0
4781,CA-2014-159310,57,1424,846,608,2,33,683.144,4,0.3,975.9200000000001,0.0,0.0,5,1
4782,CA-2014-159310,57,1700,846,608,2,33,1.476,3,0.8,7.380000000000002,-2.214,-1.5,5,1
4783,CA-2014-159310,57,516,846,608,2,33,40.712,7,0.2,50.89,3.5623,0.0875,5,0
4784,US-2017-147984,674,965,481,1395,2,478,279.9,5,0.0,279.9,137.151,0.4900000000000001,4,0
4785,CA-2015-104346,6,1356,556,1136,2,98,13.12,5,0.2,16.4,1.148,0.0875,5,0
4786,CA-2015-104346,6,1369,556,1136,2,98,69.576,4,0.7,231.91999999999993,-143.7904,-2.066666666666667,5,1
4787,CA-2015-104346,6,825,556,1136,2,98,4.224,3,0.2,5.28,0.4752,0.1125,5,0
4788,CA-2015-104346,6,1701,556,1136,2,98,58.08,4,0.2,72.6,-6.534,-0.1125,5,0
4789,CA-2015-104346,6,1028,556,1136,2,98,52.416,9,0.2,65.52,15.0696,0.28750000000000003,5,0
4790,CA-2015-104346,6,1002,556,1136,2,98,54.92,5,0.2,68.64999999999999,10.984,0.19999999999999998,5,0
4791,CA-2015-104346,6,1343,556,1136,2,98,364.95,5,0.5,729.9,-248.166,-0.68,5,1
4792,CA-2015-104346,6,779,556,1136,2,98,85.056,3,0.2,106.32,28.7064,0.33749999999999997,5,0
4793,CA-2015-104346,6,97,556,1136,2,98,27.696,3,0.2,34.62,9.6936,0.35,5,0
4794,US-2015-141684,515,911,686,434,2,165,24.96,4,0.0,24.96,11.232,0.44999999999999996,5,0
4795,CA-2015-144722,752,1619,200,392,2,2,43.13,1,0.0,43.13,18.1146,0.42,7,0
4796,CA-2015-120516,243,621,864,494,2,511,5.64,3,0.0,5.64,2.7072,0.48,4,0
4797,US-2016-148901,150,1243,676,289,2,134,57.582,3,0.7,191.93999999999997,-44.1462,-0.7666666666666666,5,1
4798,US-2016-148901,150,1348,676,289,2,134,31.104,6,0.2,38.879999999999995,10.8864,0.35000000000000003,5,0
4799,US-2016-148901,150,1599,676,289,2,134,30.192,3,0.2,37.739999999999995,8.3028,0.27499999999999997,5,0
4800,US-2016-148901,150,48,676,289,2,134,43.6,5,0.2,54.5,4.36,0.1,5,0
4801,US-2016-148901,150,1702,676,289,2,134,4.768,2,0.2,5.959999999999999,0.4172,0.08750000000000001,5,0
4802,US-2016-148901,150,154,676,289,2,134,10.38,2,0.7,34.599999999999994,-7.612,-0.7333333333333333,5,1
4803,US-2016-148901,150,79,676,289,2,134,13.392,8,0.7,44.63999999999999,-9.8208,-0.7333333333333334,5,1
4804,CA-2017-136364,709,782,1003,730,1,12,39.594,1,0.4,65.99000000000001,-7.2589,-0.18333333333333332,4,1
4805,CA-2017-136364,709,1309,1003,730,1,12,91.008,9,0.2,113.75999999999999,19.3392,0.21250000000000002,4,0
4806,CA-2015-137708,160,641,7,666,1,142,37.94,2,0.0,37.94,18.2112,0.4800000000000001,3,0
4807,CA-2015-137708,160,1451,7,666,1,142,42.8,10,0.0,42.8,19.26,0.45000000000000007,3,0
4808,CA-2015-137708,160,603,7,666,1,142,33.63,3,0.0,33.63,10.089,0.3,3,0
4809,CA-2014-149055,537,1250,534,684,2,64,62.808,3,0.2,78.50999999999999,21.1977,0.3375,5,0
4810,CA-2015-151589,682,1690,18,1082,3,425,195.64,4,0.0,195.64,91.9508,0.47000000000000003,3,0
4811,CA-2015-151589,682,1192,18,1082,3,425,239.9,2,0.0,239.9,71.97,0.3,3,0
4812,CA-2016-121370,687,324,697,259,1,64,380.058,3,0.3,542.94,-21.7176,-0.05714285714285715,5,1
4813,CA-2016-121370,687,362,697,259,1,64,1199.976,4,0.4,1999.9600000000003,179.9964,0.15,5,1
4814,CA-2016-121370,687,1703,697,259,1,64,48.576,3,0.2,60.72,9.7152,0.19999999999999998,5,0
4815,CA-2016-111696,578,151,542,1121,3,26,17.94,3,0.0,17.94,8.073,0.45,2,0
4816,CA-2014-139598,727,230,59,521,2,64,18.264,3,0.2,22.83,6.1641,0.3375,5,0
4817,CA-2014-139598,727,1657,59,521,2,64,34.656,2,0.2,43.31999999999999,5.6316,0.1625,5,0
4818,CA-2014-139598,727,544,59,521,2,64,81.552,2,0.2,101.94,8.1552,0.1,5,0
4819,CA-2014-139598,727,1044,59,521,2,64,227.136,4,0.2,283.91999999999996,-42.588,-0.1875,5,0
4820,CA-2017-117436,753,1500,111,1390,2,212,10.36,2,0.0,10.36,5.0764,0.49,6,0
4821,CA-2015-140025,725,1365,1004,348,2,66,463.248,8,0.8,2316.2400000000007,-1181.2824,-2.5500000000000003,4,1
4822,CA-2015-140025,725,658,1004,348,2,66,383.952,6,0.2,479.94,47.994,0.125,4,0
4823,CA-2016-134222,126,445,213,1320,4,512,44.856,6,0.7,149.51999999999998,-35.8848,-0.7999999999999999,1,1
4824,CA-2016-140018,238,1704,832,492,2,48,30.345,7,0.7,101.14999999999998,-24.276,-0.8,5,1
4825,CA-2016-140018,238,164,832,492,2,48,127.554,3,0.3,182.22000000000003,-9.111,-0.07142857142857144,5,1
4826,CA-2016-140018,238,1417,832,492,2,48,77.952,3,0.2,97.44,15.5904,0.2,5,0
4827,US-2017-136707,532,237,106,941,3,2,14.016,4,0.2,17.52,4.9056,0.35,3,0
4828,CA-2014-152562,706,1157,302,1069,2,127,69.52,2,0.0,69.52,19.4656,0.27999999999999997,7,0
4829,CA-2014-152562,706,869,302,1069,2,127,5.64,3,0.0,5.64,1.6356,0.29,7,0
4830,CA-2016-152408,628,1213,667,207,2,46,13.776,3,0.2,17.22,4.4772,0.325,6,0
4831,CA-2014-120278,334,1361,846,608,2,513,245.88,6,0.0,245.88,68.8464,0.28,5,0
4832,CA-2014-120278,334,763,846,608,2,513,36.63,3,0.0,36.63,9.8901,0.27,5,0
4833,CA-2014-120278,334,1012,846,608,2,513,22.58,2,0.0,22.58,5.8708,0.26,5,0
4834,CA-2014-120278,334,926,846,608,2,513,12.39,3,0.0,12.39,5.8233,0.47,5,0
4835,CA-2017-167661,487,1231,362,1209,2,95,39.92,5,0.2,49.9,13.473,0.3375,5,0
4836,CA-2017-167661,487,1324,362,1209,2,95,61.96,2,0.0,61.96,27.882,0.45,5,0
4837,CA-2017-167661,487,800,362,1209,2,95,19.936,4,0.2,24.919999999999998,7.2268,0.3625,5,0
4838,CA-2017-106831,652,859,703,96,3,83,3.798,2,0.7,12.659999999999998,-2.6586,-0.7,2,1
4839,CA-2017-106831,652,875,703,96,3,83,27.744,6,0.2,34.68,10.0572,0.3625,2,0
4840,CA-2017-106831,652,195,703,96,3,83,158.376,4,0.4,263.96000000000004,-34.3148,-0.21666666666666665,2,1
4841,CA-2017-154123,338,94,226,921,2,1,27.58,2,0.0,27.58,11.5836,0.42000000000000004,5,0
4842,CA-2016-136049,393,1489,444,1291,2,393,5.553,3,0.7,18.509999999999998,-4.0722,-0.7333333333333333,5,1
4843,CA-2017-118402,124,887,366,1056,2,32,243.92,5,0.2,304.9,-54.882,-0.225,5,0
4844,US-2016-139388,694,1029,78,1200,3,101,14.96,4,0.0,14.96,0.2992,0.02,2,0
4845,US-2014-128685,90,308,528,268,3,142,7.184,2,0.2,8.98,2.245,0.3125,1,0
4846,CA-2015-124044,235,237,863,354,1,145,10.512,3,0.2,13.14,3.6792,0.35,3,0
4847,CA-2014-164469,137,804,403,701,1,161,263.96,5,0.2,329.94999999999993,19.797,0.07500000000000001,2,0
4848,CA-2014-164469,137,360,403,701,1,161,71.632,11,0.2,89.54,17.908,0.25,2,0
4849,CA-2014-164469,137,1133,403,701,1,161,9.328,1,0.2,11.659999999999998,0.8162,0.08750000000000001,2,0
4850,CA-2014-107818,508,426,79,81,2,514,5.88,2,0.0,5.88,2.646,0.45,6,0
4851,CA-2014-107818,508,2,79,81,2,514,975.92,5,0.2,1219.8999999999999,121.99,0.125,6,0
4852,CA-2014-107818,508,109,79,81,2,514,303.84,8,0.0,303.84,91.152,0.30000000000000004,6,0
4853,CA-2014-107818,508,460,79,81,2,514,485.88,6,0.0,485.88,19.4352,0.039999999999999994,6,0
4854,CA-2014-113320,110,1007,433,535,1,233,12.54,3,0.0,12.54,4.5144,0.36000000000000004,3,0
4855,CA-2014-113320,110,384,433,535,1,233,8.94,3,0.0,8.94,0.6258,0.07,3,0
4856,CA-2014-113320,110,51,433,535,1,233,9.24,3,0.0,9.24,4.4352,0.48,3,0
4857,CA-2015-137526,172,706,1005,185,2,26,70.008,3,0.2,87.50999999999999,24.5028,0.35000000000000003,4,0
4858,CA-2015-137526,172,276,1005,185,2,26,77.6,4,0.0,77.6,38.024,0.49000000000000005,4,0
4859,CA-2015-137526,172,1705,1005,185,2,26,464.85,9,0.0,464.85,92.97,0.19999999999999998,4,0
4860,CA-2017-136063,165,1064,935,485,2,515,10.192,7,0.2,12.74,1.0192,0.1,4,0
4861,CA-2016-101546,137,1177,123,436,2,93,1793.98,2,0.0,1793.98,843.1706,0.47000000000000003,6,0
4862,CA-2014-138940,40,1357,910,165,1,111,758.352,6,0.2,947.9399999999999,265.4232,0.35000000000000003,5,0
4863,CA-2016-125164,65,987,339,697,2,165,20.368,1,0.2,25.459999999999997,7.3834,0.36250000000000004,4,0
4864,CA-2016-125164,65,351,339,697,2,165,49.848,3,0.2,62.309999999999995,16.8237,0.33749999999999997,4,0
4865,CA-2017-163531,57,517,336,161,2,24,239.97,3,0.0,239.97,67.1916,0.27999999999999997,4,0
4866,CA-2017-122490,75,446,39,552,2,6,2404.704,6,0.2,3005.88,150.294,0.0625,5,0
4867,CA-2017-122490,75,1243,39,552,2,6,563.024,11,0.2,703.78,190.0206,0.3375,5,0
4868,CA-2017-122490,75,157,39,552,2,6,344.91,3,0.0,344.91,10.3473,0.03,5,0
4869,CA-2017-122490,75,746,39,552,2,6,8.64,3,0.0,8.64,4.2336,0.49,5,0
4870,CA-2017-131366,465,930,222,1162,2,208,89.988,2,0.4,149.98000000000002,-14.998,-0.16666666666666666,5,1
4871,CA-2017-131366,465,1128,222,1162,2,208,229.544,7,0.2,286.93,83.2097,0.3625,5,0
4872,CA-2017-164042,108,1706,980,838,2,15,1.824,2,0.2,2.28,0.6156,0.3375,4,0
4873,CA-2017-164042,108,1550,980,838,2,15,18.32,5,0.8,91.60000000000002,-46.716,-2.55,4,1
4874,CA-2017-164042,108,1513,980,838,2,15,48.816,3,0.2,61.02,-11.5938,-0.2375,4,0
4875,CA-2017-164042,108,306,980,838,2,15,1.188,1,0.8,5.940000000000001,-1.9602,-1.6500000000000001,4,1
4876,CA-2014-132864,472,539,267,1036,2,48,119.8,5,0.2,149.75,29.95,0.25,5,0
4877,US-2014-155817,360,1425,463,1149,2,36,61.568,2,0.2,76.96,4.6176,0.07500000000000001,6,0
4878,US-2014-155817,360,680,463,1149,2,36,6.192,3,0.2,7.74,0.4644,0.075,6,0
4879,US-2016-131891,618,1700,876,996,3,516,2.214,3,0.7,7.379999999999999,-1.476,-0.6666666666666666,2,1
4880,CA-2017-143567,534,1511,809,61,1,1,5.32,2,0.0,5.32,2.6068,0.48999999999999994,3,0
4881,CA-2017-143567,534,2,809,61,1,1,975.92,4,0.0,975.92,292.776,0.30000000000000004,3,0
4882,CA-2017-143567,534,1288,809,61,1,1,2249.91,9,0.0,2249.91,517.4793,0.23,3,0
4883,CA-2017-143567,534,356,809,61,1,1,59.92,4,0.0,59.92,16.7776,0.27999999999999997,3,0
4884,CA-2017-104080,118,1637,145,1396,2,159,171.2,5,0.2,213.99999999999997,64.2,0.37500000000000006,7,0
4885,CA-2017-104080,118,1643,145,1396,2,159,3.36,2,0.0,3.36,0.8736,0.26,7,0
4886,CA-2014-151379,282,1139,758,415,2,84,114.2,5,0.0,114.2,52.532,0.45999999999999996,4,0
4887,CA-2016-163167,576,213,86,50,1,511,182.67,3,0.0,182.67,52.9743,0.29000000000000004,3,0
4888,CA-2016-163167,576,659,86,50,1,511,101.7,6,0.0,101.7,6.102,0.060000000000000005,3,0
4889,CA-2016-163167,576,459,86,50,1,511,1126.02,3,0.0,1126.02,56.301,0.05,3,0
4890,CA-2016-163167,576,1673,86,50,1,511,1263.3,6,0.0,1263.3,315.825,0.25,3,0
4891,CA-2016-135776,554,455,444,946,2,6,8.82,3,0.0,8.82,2.5578,0.29,7,0
4892,CA-2016-135776,554,1238,444,946,2,6,37.94,2,0.0,37.94,18.2112,0.4800000000000001,7,0
4893,CA-2016-135776,554,1707,444,946,2,6,4.2,2,0.0,4.2,1.176,0.27999999999999997,7,0
4894,CA-2016-135776,554,419,444,946,2,6,227.28,2,0.0,227.28,2.2728,0.01,7,0
4895,CA-2016-135776,554,137,444,946,2,6,47.9,1,0.0,47.9,22.992,0.48000000000000004,7,0
4896,CA-2016-135776,554,1504,444,946,2,6,61.96,2,0.0,61.96,30.3604,0.49,7,0
4897,CA-2016-135776,554,1363,444,946,2,6,1117.92,4,0.0,1117.92,55.896,0.049999999999999996,7,0
4898,US-2014-122021,664,1402,772,1137,3,272,183.372,2,0.3,261.96000000000004,-7.8588,-0.04285714285714285,2,1
4899,US-2014-122021,664,389,772,1137,3,272,7.968,2,0.2,9.959999999999999,2.8884,0.3625,2,0
4900,CA-2016-130484,496,1046,251,279,2,428,26.352,8,0.7,87.83999999999999,-18.4464,-0.7000000000000001,5,1
4901,CA-2017-120936,120,773,95,203,2,159,481.32,4,0.0,481.32,125.1432,0.26,4,0
4902,CA-2017-120936,120,1353,95,203,2,159,13.98,1,0.0,13.98,3.6348,0.25999999999999995,4,0
4903,CA-2017-110884,130,807,470,847,2,46,25.92,6,0.2,32.4,9.072,0.3499999999999999,5,0
4904,CA-2017-110884,130,581,470,847,2,46,91.59,3,0.0,91.59,42.1314,0.45999999999999996,5,0
4905,US-2014-161613,205,624,589,641,1,33,674.058,3,0.3,962.94,-19.2588,-0.028571428571428574,2,1
4906,US-2014-146353,532,1548,1006,1080,1,209,22.92,4,0.0,22.92,11.0016,0.48,2,0
4907,US-2014-146353,532,399,1006,1080,1,209,269.9,5,0.0,269.9,16.194,0.060000000000000005,2,0
4908,CA-2014-133809,653,1182,729,534,1,324,11.808,8,0.7,39.35999999999999,-8.6592,-0.7333333333333334,5,1
4909,CA-2014-133809,653,1708,729,534,1,324,9.588,2,0.4,15.979999999999999,-2.0774,-0.21666666666666667,5,1
4910,CA-2017-127306,4,589,425,1352,2,341,18.336,3,0.2,22.919999999999998,6.6468,0.36250000000000004,4,0
4911,CA-2017-127306,4,713,425,1352,2,341,36.288,7,0.2,45.35999999999999,12.7008,0.35000000000000003,4,0
4912,CA-2017-127306,4,432,425,1352,2,341,111.984,2,0.2,139.98,6.999,0.0625,4,0
4913,CA-2017-127306,4,1407,425,1352,2,341,5.97,5,0.7,19.899999999999995,-4.577,-0.7666666666666667,4,1
4914,CA-2017-127306,4,808,425,1352,2,341,2.508,2,0.7,8.36,-1.8392,-0.7333333333333333,4,1
4915,CA-2015-161830,251,31,497,121,1,60,35.96,2,0.0,35.96,10.4284,0.29,2,0
4916,CA-2015-161830,251,800,497,121,1,60,14.952,3,0.2,18.689999999999998,5.4201,0.3625,2,0
4917,CA-2017-163125,94,370,450,1345,1,517,67.144,7,0.2,83.93,5.8751,0.0875,2,0
4918,CA-2017-163125,94,1709,450,1345,1,517,254.058,3,0.3,362.94,-32.6646,-0.1285714285714286,2,1
4919,CA-2016-160304,607,267,1007,677,2,518,173.94,3,0.0,173.94,38.2668,0.22000000000000003,5,0
4920,CA-2016-160304,607,1134,1007,677,2,518,231.98,2,0.0,231.98,67.2742,0.29,5,0
4921,CA-2017-101728,624,1213,972,963,2,156,2.296,2,0.8,11.480000000000002,-3.9032,-1.7000000000000002,4,1
4922,CA-2017-114055,415,1697,54,615,1,365,96.08,2,0.0,96.08,46.1184,0.48000000000000004,4,0
4923,CA-2017-114055,415,805,54,615,1,365,3.62,2,0.0,3.62,1.1946,0.33,4,0
4924,CA-2017-114055,415,922,54,615,1,365,629.1,6,0.0,629.1,301.968,0.48000000000000004,4,0
4925,CA-2017-114055,415,1410,54,615,1,365,90.48,2,0.0,90.48,23.5248,0.25999999999999995,4,0
4926,CA-2017-126438,754,1454,19,1169,3,129,14.88,2,0.0,14.88,3.72,0.25,3,0
4927,CA-2017-117653,374,963,16,437,2,37,91.275,1,0.5,182.55,-67.5435,-0.7399999999999999,4,1
4928,CA-2017-143245,58,1194,97,1140,2,70,19.44,3,0.0,19.44,9.3312,0.48000000000000004,5,0
4929,CA-2017-143245,58,1181,97,1140,2,70,897.15,3,0.0,897.15,251.202,0.28,5,0
4930,US-2014-138828,45,333,815,1011,3,30,57.75,5,0.0,57.75,16.17,0.28,1,0
4931,US-2014-138828,45,812,815,1011,3,30,14.94,3,0.0,14.94,7.0218,0.47000000000000003,1,0
4932,CA-2017-143651,525,1176,614,984,2,6,23.1,2,0.0,23.1,6.93,0.3,5,0
4933,CA-2015-106978,234,1359,695,243,2,43,12.536,1,0.2,15.669999999999998,4.2309,0.3375,6,0
4934,CA-2015-106978,234,752,695,243,2,43,1.08,2,0.7,3.5999999999999996,-0.792,-0.7333333333333333,6,1
4935,CA-2015-106978,234,1015,695,243,2,43,4.512,3,0.2,5.639999999999999,0.846,0.1875,6,0
4936,CA-2015-155124,755,1710,1008,1114,2,519,16.776,3,0.2,20.97,1.6776,0.1,6,0
4937,CA-2017-150931,504,545,1009,1124,2,520,33.74,7,0.0,33.74,15.5204,0.45999999999999996,7,0
4938,CA-2014-157147,206,1245,287,1040,2,10,1325.85,5,0.0,1325.85,238.653,0.18,5,0
4939,CA-2014-157147,206,1220,287,1040,2,10,333.999,3,0.15,392.94000000000005,3.9294,0.01176470588235294,5,0
4940,CA-2014-157147,206,182,287,1040,2,10,19.9,5,0.0,19.9,6.567,0.33,5,0
4941,CA-2015-156482,583,902,526,1251,2,50,1268.82,9,0.0,1268.82,266.4522,0.21000000000000002,7,0
4942,CA-2015-156482,583,1532,526,1251,2,50,283.92,4,0.0,283.92,82.3368,0.29,7,0
4943,CA-2015-156482,583,889,526,1251,2,50,5.68,2,0.0,5.68,1.7608,0.31,7,0
4944,CA-2017-106782,432,459,203,754,2,378,375.34,1,0.0,375.34,18.767,0.05,6,0
4945,CA-2016-151372,99,1697,65,48,3,415,96.08,2,0.0,96.08,46.1184,0.48000000000000004,1,0
